transaction_id,user_id,transaction_type,amount,day
5332,user_468,DEBIT,517.86,28
5333,user_434,TRANSFER,5042.02,6
5334,user_331,CASH_OUT,2427.01,21
5335,user_143,CASH_OUT,2927.18,28
5336,user_288,DEBIT,946.53,4
5337,user_28,PAYMENT,4797.69,21
5338,user_278,CASH_OUT,3115.66,9
5339,user_233,DEBIT,2777.37,5
5340,user_17,TRANSFER,7076.8,10
5341,user_59,TRANSFER,912.03,15
5342,user_90,CASH_OUT,1888.22,8
5343,user_492,PAYMENT,4814.33,23
5344,user_199,DEBIT,3129.78,4
5345,user_362,CASH_OUT,1657.38,26
5346,user_441,TRANSFER,158.55,5
5347,user_26,PAYMENT,2115.27,7
5348,user_25,DEBIT,1495.44,6
5349,user_394,CASH_OUT,407.12,13
5350,user_301,DEBIT,4278.44,19
5351,user_339,PAYMENT,840.9,10
5352,user_267,PAYMENT,980.35,15
5353,user_461,TRANSFER,2231.93,3
5354,user_181,PAYMENT,1341.98,18
5355,user_456,CASH_OUT,187.04,14
5356,user_360,DEBIT,980.22,3
5357,user_68,PAYMENT,198.46,11
5358,user_495,PAYMENT,423.3,10
5359,user_351,CASH_OUT,14.4,29
5360,user_412,DEBIT,400.11,17
5361,user_459,DEBIT,802.29,13
5362,user_491,TRANSFER,1545.33,25
5363,user_321,TRANSFER,5033.47,2
5364,user_49,DEBIT,1554.48,28
5365,user_175,CASH_OUT,2445.66,13
5366,user_52,CASH_OUT,885.33,19
5367,user_102,TRANSFER,2785.68,5
5368,user_216,PAYMENT,1937.64,16
5369,user_438,CASH_OUT,1231.61,10
5370,user_188,PAYMENT,430.77,12
5371,user_57,CASH_OUT,723.49,20
5372,user_47,DEBIT,1940.15,13
5373,user_159,TRANSFER,1110.45,21
5374,user_489,PAYMENT,4403.43,16
5375,user_174,PAYMENT,535.34,22
5376,user_242,DEBIT,151.76,21
5377,user_282,CASH_OUT,1780.02,26
5378,user_241,PAYMENT,4344.01,1
5379,user_370,CASH_OUT,907.44,22
5380,user_5,DEBIT,2086.61,9
5381,user_84,TRANSFER,526.4,16
5382,user_308,PAYMENT,1635.03,19
5383,user_361,CASH_OUT,3090.98,15
5384,user_459,PAYMENT,4035.29,18
5385,user_248,CASH_OUT,222.13,22
5386,user_54,CASH_OUT,881.28,12
5387,user_161,CASH_OUT,2041.33,14
5388,user_434,DEBIT,70.68,3
5389,user_422,TRANSFER,2346.34,4
5390,user_411,PAYMENT,1501.7,6
5391,user_226,TRANSFER,680.95,16
5392,user_15,CASH_OUT,3371.07,28
5393,user_224,CASH_OUT,685.12,13
5394,user_61,TRANSFER,9515.49,12
5395,user_122,TRANSFER,3389.67,22
5396,user_277,PAYMENT,2461.87,12
5397,user_46,CASH_OUT,126.62,2
5398,user_453,TRANSFER,4693.29,29
5399,user_390,DEBIT,3121.82,13
5400,user_294,CASH_OUT,520.2,3
5401,user_62,CASH_OUT,995.98,13
5402,user_86,PAYMENT,625.68,25
5403,user_446,DEBIT,8323.03,2
5404,user_210,PAYMENT,3850.99,19
5405,user_78,DEBIT,5324.97,9
5406,user_202,PAYMENT,3109.66,20
5407,user_302,DEBIT,1218.89,1
5408,user_397,DEBIT,459.92,27
5409,user_223,DEBIT,466.59,13
5410,user_222,TRANSFER,329.0,2
5411,user_3,CASH_OUT,1582.18,15
5412,user_478,DEBIT,5050.62,19
5413,user_6,TRANSFER,9606.77,25
5414,user_93,TRANSFER,677.39,25
5415,user_8,PAYMENT,2390.12,16
5416,user_428,CASH_OUT,1818.12,11
5417,user_493,CASH_OUT,1342.52,15
5418,user_235,PAYMENT,2191.84,6
5419,user_108,CASH_OUT,928.4,14
5420,user_161,PAYMENT,5782.2,27
5421,user_209,TRANSFER,2444.61,6
5422,user_240,TRANSFER,2806.48,19
5423,user_331,DEBIT,555.26,5
5424,user_333,PAYMENT,369.25,11
5425,user_50,TRANSFER,1002.88,4
5426,user_11,TRANSFER,2910.62,26
5427,user_351,PAYMENT,5587.08,26
5428,user_156,TRANSFER,1114.89,28
5429,user_492,CASH_OUT,2975.83,9
5430,user_70,TRANSFER,1271.3,9
5431,user_169,PAYMENT,699.76,17
5432,user_272,CASH_OUT,2688.5,8
5433,user_68,CASH_OUT,3200.98,15
5434,user_355,TRANSFER,453.4,9
5435,user_252,DEBIT,728.17,5
5436,user_48,CASH_OUT,1365.51,4
5437,user_184,PAYMENT,412.87,26
5438,user_320,DEBIT,5285.49,20
5439,user_187,DEBIT,1789.71,18
5440,user_90,CASH_OUT,258.4,9
5441,user_446,TRANSFER,406.76,21
5442,user_332,DEBIT,6173.74,27
5443,user_139,TRANSFER,2680.11,3
5444,user_357,CASH_OUT,2651.57,22
5445,user_89,PAYMENT,150.52,9
5446,user_274,DEBIT,4513.29,9
5447,user_19,PAYMENT,1173.02,28
5448,user_471,TRANSFER,2155.96,29
5449,user_311,TRANSFER,6422.27,21
5450,user_358,PAYMENT,210.75,24
5451,user_374,CASH_OUT,1316.63,4
5452,user_466,CASH_OUT,101.77,21
5453,user_154,DEBIT,1384.48,7
5454,user_390,DEBIT,581.4,7
5455,user_260,CASH_OUT,4839.71,29
5456,user_108,CASH_OUT,1016.63,23
5457,user_371,PAYMENT,2009.55,8
5458,user_285,TRANSFER,3936.33,27
5459,user_59,TRANSFER,8232.18,21
5460,user_125,DEBIT,1401.63,1
5461,user_354,CASH_OUT,1216.72,27
5462,user_273,PAYMENT,157.52,9
5463,user_107,DEBIT,25.64,25
5464,user_299,PAYMENT,1877.08,23
5465,user_245,CASH_OUT,135.41,12
5466,user_336,CASH_OUT,957.29,6
5467,user_450,CASH_OUT,7.23,13
5468,user_418,TRANSFER,1910.21,29
5469,user_247,CASH_OUT,1108.22,5
5470,user_8,DEBIT,271.69,21
5471,user_141,TRANSFER,703.0,19
5472,user_362,PAYMENT,1686.36,26
5473,user_8,DEBIT,2138.38,1
5474,user_478,DEBIT,1241.04,22
5475,user_352,PAYMENT,3258.86,24
5476,user_484,TRANSFER,238.56,30
5477,user_495,DEBIT,176.67,18
5478,user_94,DEBIT,90.51,8
5479,user_321,DEBIT,1535.0,24
5480,user_427,TRANSFER,2449.93,26
5481,user_39,TRANSFER,279.72,8
5482,user_81,TRANSFER,2037.45,26
5483,user_187,DEBIT,1296.15,15
5484,user_84,CASH_OUT,8739.33,19
5485,user_88,PAYMENT,2527.97,10
5486,user_242,CASH_OUT,2142.81,24
5487,user_342,TRANSFER,1690.03,16
5488,user_93,DEBIT,11878.64,11
5489,user_86,DEBIT,7870.5,12
5490,user_44,CASH_OUT,1544.88,16
5491,user_137,CASH_OUT,1214.61,16
5492,user_421,PAYMENT,1240.22,28
5493,user_74,DEBIT,1118.43,30
5494,user_36,CASH_OUT,1516.0,20
5495,user_101,PAYMENT,639.27,3
5496,user_476,TRANSFER,5228.81,27
5497,user_156,CASH_OUT,1347.59,9
5498,user_426,TRANSFER,3690.42,8
5499,user_255,PAYMENT,1289.87,10
5500,user_171,TRANSFER,2533.76,29
5501,user_469,DEBIT,821.6,13
5502,user_216,DEBIT,1960.63,18
5503,user_170,TRANSFER,1379.79,13
5504,user_252,DEBIT,914.93,13
5505,user_360,PAYMENT,4266.63,15
5506,user_322,DEBIT,239.17,13
5507,user_55,TRANSFER,1334.66,30
5508,user_456,TRANSFER,432.26,16
5509,user_432,TRANSFER,3947.36,8
5510,user_91,CASH_OUT,584.64,27
5511,user_278,TRANSFER,2007.13,27
5512,user_101,PAYMENT,362.0,19
5513,user_155,DEBIT,1038.1,10
5514,user_377,DEBIT,4592.36,12
5515,user_349,CASH_OUT,363.2,14
5516,user_451,CASH_OUT,2176.51,6
5517,user_364,PAYMENT,457.59,21
5518,user_141,TRANSFER,1074.85,24
5519,user_173,CASH_OUT,1555.74,9
5520,user_10,DEBIT,1722.22,27
5521,user_228,CASH_OUT,1845.18,7
5522,user_265,CASH_OUT,2044.03,6
5523,user_438,TRANSFER,634.27,22
5524,user_248,CASH_OUT,1026.21,1
5525,user_247,PAYMENT,76.07,21
5526,user_155,DEBIT,2928.57,14
5527,user_34,TRANSFER,3629.23,24
5528,user_499,DEBIT,444.38,6
5529,user_129,PAYMENT,449.9,12
5530,user_160,PAYMENT,85.89,17
5531,user_89,CASH_OUT,7038.87,5
5532,user_93,CASH_OUT,3292.06,29
5533,user_327,CASH_OUT,894.77,11
5534,user_241,DEBIT,1315.21,28
5535,user_323,PAYMENT,690.53,5
5536,user_468,TRANSFER,1818.85,12
5537,user_404,CASH_OUT,2526.8,3
5538,user_117,DEBIT,1186.13,24
5539,user_94,CASH_OUT,4136.52,9
5540,user_163,PAYMENT,1455.58,6
5541,user_99,TRANSFER,311.56,22
5542,user_113,PAYMENT,1947.26,2
5543,user_359,DEBIT,1240.65,26
5544,user_91,CASH_OUT,5487.52,2
5545,user_346,PAYMENT,994.81,22
5546,user_206,DEBIT,1031.23,12
5547,user_17,CASH_OUT,2104.07,8
5548,user_274,TRANSFER,1497.26,2
5549,user_173,PAYMENT,938.25,9
5550,user_116,CASH_OUT,9165.72,29
5551,user_349,CASH_OUT,719.6,16
5552,user_468,CASH_OUT,650.16,28
5553,user_181,CASH_OUT,3996.5,30
5554,user_91,PAYMENT,6.76,25
5555,user_82,CASH_OUT,449.42,15
5556,user_324,DEBIT,1785.38,14
5557,user_449,PAYMENT,354.55,20
5558,user_114,CASH_OUT,8509.58,4
5559,user_257,PAYMENT,1247.97,4
5560,user_58,DEBIT,1819.45,11
5561,user_154,DEBIT,349.6,21
5562,user_365,PAYMENT,683.23,24
5563,user_404,CASH_OUT,1907.08,18
5564,user_116,CASH_OUT,1595.03,27
5565,user_343,DEBIT,3068.33,5
5566,user_266,CASH_OUT,627.32,30
5567,user_315,DEBIT,2119.99,2
5568,user_203,CASH_OUT,687.73,15
5569,user_41,DEBIT,1767.42,11
5570,user_105,TRANSFER,1857.9,27
5571,user_389,CASH_OUT,259.85,24
5572,user_378,CASH_OUT,1590.95,17
5573,user_193,CASH_OUT,24.02,16
5574,user_401,PAYMENT,1391.14,15
5575,user_278,CASH_OUT,2391.49,23
5576,user_354,PAYMENT,151.24,3
5577,user_237,PAYMENT,5584.3,20
5578,user_425,DEBIT,1227.77,30
5579,user_221,PAYMENT,5574.72,15
5580,user_68,PAYMENT,227.23,24
5581,user_197,TRANSFER,5987.57,19
5582,user_256,CASH_OUT,231.26,28
5583,user_139,PAYMENT,1237.92,29
5584,user_312,CASH_OUT,5560.99,13
5585,user_435,PAYMENT,529.78,16
5586,user_149,DEBIT,70.81,23
5587,user_99,TRANSFER,3151.14,12
5588,user_76,PAYMENT,1812.1,17
5589,user_282,CASH_OUT,1442.77,16
5590,user_371,DEBIT,69.89,9
5591,user_403,CASH_OUT,2118.19,29
5592,user_109,DEBIT,376.57,6
5593,user_188,TRANSFER,5353.01,19
5594,user_199,DEBIT,2314.99,23
5595,user_303,CASH_OUT,2455.4,13
5596,user_327,CASH_OUT,529.44,21
5597,user_154,PAYMENT,4253.13,24
5598,user_40,DEBIT,1543.22,8
5599,user_133,CASH_OUT,3891.0,12
5600,user_405,PAYMENT,632.02,9
5601,user_462,TRANSFER,2816.77,22
5602,user_132,CASH_OUT,1709.3,4
5603,user_279,PAYMENT,99.26,13
5604,user_362,CASH_OUT,1039.54,2
5605,user_84,DEBIT,406.46,3
5606,user_399,PAYMENT,889.99,5
5607,user_242,DEBIT,966.91,24
5608,user_116,TRANSFER,1288.44,28
5609,user_109,DEBIT,1834.03,26
5610,user_221,PAYMENT,1692.49,18
5611,user_392,CASH_OUT,79.54,21
5612,user_41,PAYMENT,2778.11,14
5613,user_368,DEBIT,5959.08,25
5614,user_147,DEBIT,857.51,2
5615,user_112,CASH_OUT,396.28,15
5616,user_103,TRANSFER,1553.06,8
5617,user_46,PAYMENT,2440.97,16
5618,user_412,CASH_OUT,2272.04,3
5619,user_494,CASH_OUT,1894.06,24
5620,user_475,CASH_OUT,316.19,20
5621,user_324,PAYMENT,3625.86,20
5622,user_378,PAYMENT,1108.93,28
5623,user_271,PAYMENT,500.69,23
5624,user_483,TRANSFER,180.43,5
5625,user_421,CASH_OUT,1078.17,4
5626,user_385,DEBIT,1924.53,23
5627,user_195,DEBIT,2189.51,12
5628,user_367,CASH_OUT,6579.5,19
5629,user_280,DEBIT,332.46,15
5630,user_283,TRANSFER,8505.32,25
5631,user_40,TRANSFER,2126.54,30
5632,user_447,PAYMENT,1211.11,13
5633,user_189,PAYMENT,4381.98,5
5634,user_164,PAYMENT,2371.48,12
5635,user_482,PAYMENT,857.62,19
5636,user_477,PAYMENT,4309.81,2
5637,user_24,DEBIT,2196.92,7
5638,user_24,DEBIT,2400.21,28
5639,user_490,PAYMENT,4534.24,23
5640,user_4,TRANSFER,1189.92,28
5641,user_323,DEBIT,2139.49,29
5642,user_290,TRANSFER,2730.55,5
5643,user_441,TRANSFER,1210.05,20
5644,user_433,CASH_OUT,174.28,29
5645,user_471,CASH_OUT,2951.91,11
5646,user_181,PAYMENT,97.99,18
5647,user_248,TRANSFER,2531.09,18
5648,user_116,DEBIT,4835.44,7
5649,user_279,CASH_OUT,852.26,10
5650,user_365,CASH_OUT,215.31,23
5651,user_69,TRANSFER,530.18,20
5652,user_351,CASH_OUT,1652.36,14
5653,user_254,CASH_OUT,5717.5,20
5654,user_181,DEBIT,1436.04,20
5655,user_318,TRANSFER,239.23,11
5656,user_169,CASH_OUT,1976.56,2
5657,user_313,TRANSFER,2639.85,13
5658,user_249,CASH_OUT,999.39,13
5659,user_188,DEBIT,2556.78,9
5660,user_54,TRANSFER,785.56,17
5661,user_326,CASH_OUT,3112.65,15
5662,user_357,DEBIT,834.28,24
5663,user_313,CASH_OUT,591.72,22
5664,user_138,TRANSFER,4226.93,29
5665,user_168,CASH_OUT,1590.24,26
5666,user_391,TRANSFER,671.38,23
5667,user_103,TRANSFER,5469.41,28
5668,user_422,CASH_OUT,2347.86,21
5669,user_85,DEBIT,498.72,22
5670,user_317,PAYMENT,1907.17,22
5671,user_212,DEBIT,4085.97,29
5672,user_3,DEBIT,2382.46,16
5673,user_384,CASH_OUT,561.44,25
5674,user_179,DEBIT,2093.07,10
5675,user_342,DEBIT,1930.75,29
5676,user_303,PAYMENT,3438.99,20
5677,user_452,DEBIT,392.35,28
5678,user_476,PAYMENT,2405.51,27
5679,user_332,CASH_OUT,55.5,12
5680,user_38,PAYMENT,2382.61,29
5681,user_499,TRANSFER,6459.74,5
5682,user_420,TRANSFER,383.26,20
5683,user_239,PAYMENT,745.9,17
5684,user_169,TRANSFER,1748.72,10
5685,user_453,CASH_OUT,2636.49,6
5686,user_397,TRANSFER,844.32,21
5687,user_343,PAYMENT,2182.83,20
5688,user_314,CASH_OUT,4590.8,6
5689,user_306,TRANSFER,2593.34,12
5690,user_30,CASH_OUT,2482.81,21
5691,user_190,PAYMENT,962.44,19
5692,user_357,TRANSFER,4847.91,2
5693,user_25,CASH_OUT,649.59,13
5694,user_112,CASH_OUT,459.53,22
5695,user_411,TRANSFER,905.82,20
5696,user_435,CASH_OUT,2100.54,11
5697,user_206,CASH_OUT,3956.34,15
5698,user_185,PAYMENT,283.31,13
5699,user_382,PAYMENT,3361.89,26
5700,user_496,PAYMENT,3351.41,3
5701,user_379,PAYMENT,1768.22,14
5702,user_47,PAYMENT,2859.64,8
5703,user_374,PAYMENT,401.49,28
5704,user_228,TRANSFER,371.66,9
5705,user_39,PAYMENT,3972.63,15
5706,user_16,CASH_OUT,1378.9,23
5707,user_22,TRANSFER,564.56,18
5708,user_213,CASH_OUT,2334.19,8
5709,user_310,PAYMENT,4448.94,11
5710,user_149,PAYMENT,2001.1,29
5711,user_456,CASH_OUT,853.41,29
5712,user_241,CASH_OUT,1320.34,27
5713,user_272,CASH_OUT,2790.83,5
5714,user_59,DEBIT,139.77,15
5715,user_287,DEBIT,489.67,15
5716,user_426,DEBIT,1241.96,27
5717,user_202,DEBIT,1853.9,26
5718,user_32,TRANSFER,828.5,7
5719,user_443,PAYMENT,708.76,21
5720,user_162,CASH_OUT,84.53,18
5721,user_255,PAYMENT,66.29,28
5722,user_254,CASH_OUT,653.39,12
5723,user_9,PAYMENT,1512.2,12
5724,user_465,TRANSFER,1625.54,4
5725,user_139,DEBIT,1362.55,29
5726,user_480,PAYMENT,1054.86,11
5727,user_10,CASH_OUT,581.48,21
5728,user_214,PAYMENT,1023.97,6
5729,user_273,TRANSFER,298.76,21
5730,user_324,TRANSFER,244.92,10
5731,user_48,PAYMENT,713.19,27
5732,user_436,DEBIT,10741.26,15
5733,user_111,CASH_OUT,790.53,1
5734,user_153,TRANSFER,5512.06,17
5735,user_123,TRANSFER,996.02,3
5736,user_405,PAYMENT,1156.1,25
5737,user_357,TRANSFER,3189.72,11
5738,user_102,TRANSFER,196.63,18
5739,user_241,CASH_OUT,402.55,10
5740,user_321,DEBIT,7287.07,21
5741,user_191,CASH_OUT,1410.1,9
5742,user_217,DEBIT,90.64,7
5743,user_51,CASH_OUT,97.08,11
5744,user_292,PAYMENT,4755.49,8
5745,user_81,TRANSFER,4132.89,2
5746,user_489,DEBIT,1226.45,5
5747,user_383,PAYMENT,356.39,9
5748,user_88,TRANSFER,3547.26,1
5749,user_194,TRANSFER,784.9,17
5750,user_104,TRANSFER,1086.21,10
5751,user_271,CASH_OUT,2294.41,8
5752,user_96,PAYMENT,872.05,18
5753,user_423,PAYMENT,1981.33,25
5754,user_379,TRANSFER,4330.57,10
5755,user_198,DEBIT,3192.78,9
5756,user_1,PAYMENT,961.28,4
5757,user_495,CASH_OUT,679.18,2
5758,user_407,DEBIT,672.37,19
5759,user_378,DEBIT,857.24,10
5760,user_167,DEBIT,1360.53,17
5761,user_126,DEBIT,1077.76,3
5762,user_313,PAYMENT,285.44,21
5763,user_81,TRANSFER,356.95,19
5764,user_418,DEBIT,839.93,19
5765,user_251,CASH_OUT,1651.37,26
5766,user_169,CASH_OUT,1796.23,22
5767,user_477,TRANSFER,1331.87,19
5768,user_73,PAYMENT,2684.75,19
5769,user_141,TRANSFER,2673.1,15
5770,user_70,DEBIT,1115.93,25
5771,user_262,PAYMENT,265.79,18
5772,user_340,PAYMENT,1510.79,17
5773,user_308,DEBIT,960.82,10
5774,user_245,CASH_OUT,296.82,24
5775,user_3,DEBIT,8014.56,29
5776,user_337,TRANSFER,923.29,14
5777,user_63,DEBIT,1965.92,19
5778,user_49,CASH_OUT,1347.19,23
5779,user_76,DEBIT,308.23,18
5780,user_368,TRANSFER,114.29,11
5781,user_175,TRANSFER,1965.77,11
5782,user_109,CASH_OUT,567.44,12
5783,user_183,TRANSFER,558.51,8
5784,user_192,TRANSFER,6292.0,16
5785,user_65,DEBIT,1238.95,25
5786,user_337,PAYMENT,59.74,24
5787,user_451,TRANSFER,830.55,8
5788,user_474,TRANSFER,1756.5,24
5789,user_271,CASH_OUT,796.68,14
5790,user_100,CASH_OUT,54.44,23
5791,user_32,DEBIT,1175.09,18
5792,user_352,DEBIT,223.89,24
5793,user_128,TRANSFER,1930.75,21
5794,user_452,PAYMENT,1933.0,22
5795,user_402,PAYMENT,76.98,4
5796,user_369,DEBIT,686.86,17
5797,user_339,CASH_OUT,1067.8,13
5798,user_43,TRANSFER,1598.19,5
5799,user_372,TRANSFER,702.13,3
5800,user_419,PAYMENT,678.64,9
5801,user_488,DEBIT,8150.87,20
5802,user_78,PAYMENT,85.53,26
5803,user_314,PAYMENT,9027.99,18
5804,user_289,DEBIT,97.86,20
5805,user_270,CASH_OUT,680.31,19
5806,user_162,TRANSFER,1361.22,19
5807,user_189,CASH_OUT,309.33,21
5808,user_247,DEBIT,289.7,16
5809,user_388,DEBIT,592.27,1
5810,user_216,TRANSFER,7261.76,5
5811,user_315,CASH_OUT,956.45,24
5812,user_413,TRANSFER,1669.4,15
5813,user_339,PAYMENT,2436.76,26
5814,user_390,PAYMENT,2711.31,12
5815,user_377,PAYMENT,2329.77,25
5816,user_481,CASH_OUT,821.74,28
5817,user_433,PAYMENT,236.95,1
5818,user_168,TRANSFER,661.78,14
5819,user_339,CASH_OUT,472.19,18
5820,user_193,TRANSFER,293.01,18
5821,user_453,DEBIT,49.6,6
5822,user_283,CASH_OUT,5489.2,1
5823,user_336,TRANSFER,5077.49,27
5824,user_390,TRANSFER,103.46,17
5825,user_488,CASH_OUT,380.11,18
5826,user_13,DEBIT,300.48,15
5827,user_240,CASH_OUT,660.41,12
5828,user_320,PAYMENT,456.49,13
5829,user_446,PAYMENT,5832.13,20
5830,user_483,DEBIT,175.85,2
5831,user_147,TRANSFER,475.68,4
5832,user_204,TRANSFER,168.34,3
5833,user_80,TRANSFER,7862.96,19
5834,user_379,CASH_OUT,5012.18,25
5835,user_43,CASH_OUT,2522.01,8
5836,user_458,DEBIT,1110.16,12
5837,user_89,PAYMENT,421.88,12
5838,user_148,TRANSFER,500.75,10
5839,user_95,PAYMENT,1170.52,25
5840,user_452,CASH_OUT,2923.96,1
5841,user_428,CASH_OUT,615.03,28
5842,user_151,CASH_OUT,744.42,5
5843,user_2,PAYMENT,1832.3,28
5844,user_376,DEBIT,542.91,28
5845,user_22,DEBIT,1755.19,20
5846,user_371,CASH_OUT,979.21,11
5847,user_313,TRANSFER,69.95,30
5848,user_485,PAYMENT,1030.68,9
5849,user_328,CASH_OUT,5039.62,14
5850,user_7,PAYMENT,693.77,3
5851,user_206,PAYMENT,779.67,5
5852,user_440,DEBIT,136.43,24
5853,user_375,CASH_OUT,1909.27,26
5854,user_451,DEBIT,3784.16,21
5855,user_114,CASH_OUT,870.58,9
5856,user_272,PAYMENT,549.52,18
5857,user_83,DEBIT,6275.14,6
5858,user_179,PAYMENT,2733.55,21
5859,user_210,CASH_OUT,1674.79,25
5860,user_500,TRANSFER,729.22,7
5861,user_464,DEBIT,498.97,16
5862,user_328,DEBIT,2515.76,8
5863,user_124,PAYMENT,1475.41,23
5864,user_481,PAYMENT,1470.44,29
5865,user_113,TRANSFER,153.14,10
5866,user_12,DEBIT,1435.68,26
5867,user_126,CASH_OUT,3460.32,5
5868,user_53,CASH_OUT,5867.37,11
5869,user_331,DEBIT,225.63,29
5870,user_389,DEBIT,1994.81,30
5871,user_283,DEBIT,1680.27,21
5872,user_140,TRANSFER,4420.24,13
5873,user_401,CASH_OUT,2782.57,27
5874,user_390,CASH_OUT,6719.83,20
5875,user_97,PAYMENT,6439.38,2
5876,user_5,PAYMENT,511.55,14
5877,user_57,DEBIT,2584.52,9
5878,user_412,PAYMENT,1512.27,10
5879,user_334,TRANSFER,483.13,10
5880,user_69,CASH_OUT,433.5,28
5881,user_118,CASH_OUT,169.12,10
5882,user_376,PAYMENT,3174.82,26
5883,user_59,DEBIT,784.62,19
5884,user_33,PAYMENT,3889.39,11
5885,user_318,DEBIT,1874.6,11
5886,user_50,TRANSFER,2239.47,3
5887,user_368,CASH_OUT,689.7,19
5888,user_489,TRANSFER,1222.38,24
5889,user_19,CASH_OUT,1063.14,22
5890,user_214,TRANSFER,537.56,1
5891,user_197,PAYMENT,3573.69,12
5892,user_379,TRANSFER,1946.17,29
5893,user_450,TRANSFER,76.3,15
5894,user_478,PAYMENT,3428.68,14
5895,user_47,CASH_OUT,224.18,3
5896,user_167,CASH_OUT,1034.01,20
5897,user_452,PAYMENT,1693.79,13
5898,user_289,TRANSFER,15.36,18
5899,user_141,TRANSFER,2116.33,16
5900,user_84,TRANSFER,2155.87,6
5901,user_182,DEBIT,2114.13,10
5902,user_391,CASH_OUT,356.98,28
5903,user_79,TRANSFER,590.71,17
5904,user_215,CASH_OUT,568.38,17
5905,user_14,TRANSFER,6441.1,8
5906,user_215,PAYMENT,139.83,4
5907,user_403,PAYMENT,1119.9,15
5908,user_128,CASH_OUT,4099.83,1
5909,user_310,CASH_OUT,2934.71,7
5910,user_477,PAYMENT,3456.92,25
5911,user_248,DEBIT,7172.18,10
5912,user_404,PAYMENT,979.64,7
5913,user_29,TRANSFER,741.13,1
5914,user_280,DEBIT,62.28,17
5915,user_338,PAYMENT,325.08,12
5916,user_319,DEBIT,1651.14,17
5917,user_202,DEBIT,343.14,15
5918,user_361,DEBIT,2665.92,24
5919,user_57,CASH_OUT,75.89,16
5920,user_392,PAYMENT,600.83,23
5921,user_218,CASH_OUT,2377.86,14
5922,user_62,CASH_OUT,590.09,3
5923,user_157,TRANSFER,2609.51,19
5924,user_202,TRANSFER,10975.99,12
5925,user_17,DEBIT,3189.93,19
5926,user_322,DEBIT,836.6,18
5927,user_6,TRANSFER,4617.04,30
5928,user_58,TRANSFER,105.07,14
5929,user_325,PAYMENT,2582.02,20
5930,user_412,DEBIT,47.2,23
5931,user_318,DEBIT,383.67,9
5932,user_169,TRANSFER,8777.82,3
5933,user_453,PAYMENT,895.34,26
5934,user_82,TRANSFER,3435.15,23
5935,user_474,TRANSFER,943.49,12
5936,user_468,CASH_OUT,3665.52,20
5937,user_425,DEBIT,6730.09,17
5938,user_433,PAYMENT,1143.76,5
5939,user_219,CASH_OUT,1639.01,8
5940,user_177,DEBIT,1981.16,19
5941,user_204,TRANSFER,5461.66,26
5942,user_71,PAYMENT,593.43,4
5943,user_387,DEBIT,1889.63,15
5944,user_266,TRANSFER,785.26,19
5945,user_98,CASH_OUT,489.07,15
5946,user_345,PAYMENT,177.49,26
5947,user_291,DEBIT,1938.91,14
5948,user_208,CASH_OUT,4275.59,30
5949,user_2,TRANSFER,865.86,16
5950,user_124,TRANSFER,1608.91,24
5951,user_280,DEBIT,2055.19,10
5952,user_74,TRANSFER,1071.09,24
5953,user_166,PAYMENT,4673.27,14
5954,user_22,DEBIT,901.2,20
5955,user_154,CASH_OUT,267.09,11
5956,user_427,DEBIT,311.02,2
5957,user_439,DEBIT,4430.2,28
5958,user_295,CASH_OUT,8847.04,19
5959,user_219,TRANSFER,681.99,3
5960,user_157,CASH_OUT,310.04,4
5961,user_495,PAYMENT,1316.38,11
5962,user_230,TRANSFER,2472.5,13
5963,user_20,DEBIT,1895.58,18
5964,user_475,TRANSFER,6036.29,18
5965,user_41,TRANSFER,3405.06,19
5966,user_438,PAYMENT,4064.69,12
5967,user_148,TRANSFER,1560.32,1
5968,user_108,TRANSFER,792.84,24
5969,user_403,TRANSFER,2419.55,6
5970,user_84,DEBIT,1156.26,3
5971,user_483,TRANSFER,678.66,17
5972,user_367,CASH_OUT,330.39,3
5973,user_322,TRANSFER,1501.02,1
5974,user_414,PAYMENT,1804.05,3
5975,user_309,TRANSFER,1682.3,4
5976,user_290,TRANSFER,247.84,6
5977,user_406,DEBIT,1687.88,7
5978,user_323,CASH_OUT,368.84,23
5979,user_134,TRANSFER,2179.59,25
5980,user_207,CASH_OUT,1122.08,8
5981,user_283,PAYMENT,3778.15,13
5982,user_266,DEBIT,3012.55,4
5983,user_73,CASH_OUT,2577.48,6
5984,user_481,DEBIT,2412.87,11
5985,user_352,TRANSFER,1644.18,1
5986,user_48,PAYMENT,126.12,8
5987,user_326,DEBIT,2131.26,22
5988,user_233,TRANSFER,1258.18,2
5989,user_443,CASH_OUT,1268.08,8
5990,user_100,PAYMENT,952.92,20
5991,user_59,PAYMENT,5292.15,9
5992,user_258,CASH_OUT,573.9,4
5993,user_413,CASH_OUT,761.33,17
5994,user_452,PAYMENT,6595.88,7
5995,user_65,DEBIT,3323.08,10
5996,user_83,PAYMENT,28.37,5
5997,user_154,CASH_OUT,4731.21,10
5998,user_473,DEBIT,514.04,27
5999,user_266,TRANSFER,2447.89,12
6000,user_309,PAYMENT,1610.72,21
6001,user_79,CASH_OUT,1539.24,20
6002,user_315,TRANSFER,2531.14,6
6003,user_150,PAYMENT,464.32,1
6004,user_435,PAYMENT,346.39,3
6005,user_48,DEBIT,2110.6,27
6006,user_405,CASH_OUT,686.61,28
6007,user_379,TRANSFER,7295.49,7
6008,user_248,PAYMENT,1201.18,11
